idno	univ	year	public_support_research	lecture_community_science	conference_ceremony_scientific	held_students_scientists	including_years_new	world_development_data	share_donation_team	international_staff_work	education_members_award	visit_education_technology	issues_generous_engineering	lectures_campus_theory	more_service_first	scholars_today_such	participants_services_applications	chinese_activities_field	event_various_systems	details_social_biomedical	invited_year_more	series_establishment_development	speakers_more_project	members_held_information	amp_projects_molecular	development_many_sciences	http_society_including	opening_university_physics	local_including_projects	today_family_years	exchange_alumni_world	first_chinese_analysis	please_guests_awarded	challenges_gratitude_computing	organized_professional_medicine	experts_new_scholars	forum_efforts_important	knowledge_outstanding_international	promote_amp_chemistry	social_promoting_software	economic_commitment_scientist	views_past_materials	global_appreciation_many	community_teaching_awards	session_contribution_laboratory	symposium_donations_technologies	campus_set_fields	different_serving_leading	keynote_student_spatial	experience_people_researchers	other_first_outstanding	research_recognition_computer
pu2298	PolyU	2012	0	0.189314663410187	0	0	0.0349714607000351	0.0740882679820061	0	0.0350899808108807	0	0	0	0	0.0716410949826241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254722893238068	0	0	0	0.130135208368301	0	0.106569670140743	0.0588599853217602	0	0	0	0	0	0	0	0	0.0380629040300846	0	0	0
pu2299	PolyU	2012	0	0	0	0	0	0	0	0.317970514297485	0	0	0.0741541609168053	0	0	0.509135842323303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0855736061930656	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2300	PolyU	2012	0.47338193655014	0	0	0	0	0	0	0	0.486037313938141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0291603077203035	0	0	0
pu2301	PolyU	2012	0.364908009767532	0.0906690955162048	0	0	0	0	0	0	0	0	0.0188802070915699	0	0	0	0	0	0	0	0	0.0870485976338387	0	0	0	0.133601278066635	0	0	0	0	0.038001511245966	0	0.049944281578064	0	0	0	0	0	0.128071546554565	0.0833590552210808	0	0	0	0	0	0	0	0	0	0	0	0
pu2302	PolyU	2012	0	0	0	0	0.803906381130219	0.148945361375809	0	0	0	0	0	0	0	0.0378819033503532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2303	PolyU	2012	0	0.0787640362977982	0	0	0	0.275535017251968	0	0	0	0	0	0	0	0.0333901941776276	0.0955517366528511	0	0	0	0	0	0.0329460501670837	0.015589851886034	0	0	0	0	0	0	0.267892599105835	0	0	0	0	0.0266719944775104	0	0	0	0	0	0	0	0	0	0.0248228218406439	0	0	0.11326602101326	0.0309565924108028	0	0
pu2304	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0.17402495443821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.791905343532562	0	0	0	0	0	0	0	0	0	0.0306237917393446	0	0	0
pu2305	PolyU	2012	0	0.516789078712463	0	0	0	0	0	0.282519817352295	0	0	0	0	0.0794045403599739	0	0	0	0	0	0	0	0.0814710557460785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145846074447036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2306	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0.174020037055016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.791900157928467	0	0	0	0	0	0	0	0	0	0.0306338276714086	0	0	0
pu2307	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0.174030795693398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.791885375976563	0	0	0	0	0	0	0	0	0	0.0306378528475761	0	0	0
pu2308	PolyU	2012	0	0	0.0714757293462753	0.0918238088488579	0	0	0	0	0	0	0	0	0	0	0	0.204225599765778	0	0	0.0417771898210049	0	0	0.0968666076660156	0	0	0.334596455097198	0	0	0	0	0	0	0	0	0	0	0.0548420622944832	0.0344901271164417	0	0	0	0.0641626045107842	0	0	0	0	0	0	0	0	0
pu2309	PolyU	2012	0.216597139835358	0.351231157779694	0	0	0	0	0.0102250883355737	0	0	0	0	0	0	0.220509260892868	0	0	0.0140299098566175	0	0	0	0.0140642989426851	0	0	0	0	0	0	0	0.0141570596024394	0	0	0	0	0	0	0	0.128665238618851	0	0	0	0	0	0	0	0	0	0	0.0126693546772003	0	0
pu2311	PolyU	2012	0	0	0	0	0.981472074985504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2312	PolyU	2012	0	0.385253548622131	0	0	0	0	0	0	0	0	0	0	0.124448657035828	0.053127896040678	0	0	0.0259158257395029	0.0145411882549524	0	0	0	0	0	0	0	0	0	0.0235145725309849	0	0	0	0	0	0	0	0	0.296189188957214	0	0	0.0382407866418362	0	0	0.0123405447229743	0	0	0	0	0	0.0198968593031168	0
pu2313	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.681412220001221	0.205475583672523	0.0186315849423409	0	0	0	0	0	0	0	0	0.0324848555028439	0	0	0.0581194795668125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2314	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734797954559326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255006581544876	0	0
pu2315	PolyU	2012	0	0	0	0	0.119325302541256	0	0	0	0.0619950778782368	0	0.115105137228966	0	0	0	0	0	0	0	0	0	0.416728764772415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134231299161911	0.145678400993347	0	0	0	0	0	0	0	0	0	0	0	0
pu2316	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478195875883102	0	0	0	0	0	0.200360164046288	0	0	0	0.0607262514531612	0	0	0	0.13362780213356	0	0	0	0	0	0.122206382453442	0	0	0	0	0
pu2317	PolyU	2012	0.250887989997864	0.089587613940239	0	0	0	0	0	0	0	0	0	0	0.544667601585388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102505765855312	0
pu2318	PolyU	2012	0	0	0	0	0.956194221973419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0201515685766935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2320	PolyU	2012	0.115490987896919	0	0	0	0	0	0	0.438566535711288	0	0	0	0	0.0880249813199043	0.194499596953392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0855743288993835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0672024413943291	0
pu2321	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0.193546995520592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.798559665679932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2322	PolyU	2012	0.198789983987808	0.0603230223059654	0	0	0	0	0	0	0	0	0	0	0.496335476636887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0429495759308338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189805194735527	0
pu2323	PolyU	2012	0.0242808684706688	0.0854651853442192	0	0	0.0344044826924801	0	0	0	0	0	0	0	0.608756363391876	0	0	0	0	0	0	0.0266627594828606	0	0	0	0	0	0	0	0	0	0.122911892831326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0888619422912598	0
pu2324	PolyU	2012	0	0	0	0	0.429226011037827	0	0	0	0.0169073231518269	0	0	0	0.202300310134888	0	0.142122894525528	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191346138715744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124705173075199	0	0	0
pu2325	PolyU	2012	0	0.516787230968475	0	0	0	0	0	0.282544106245041	0	0	0	0	0.0794014558196068	0	0	0	0	0	0	0	0.0814981237053871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145368995144963	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2326	PolyU	2012	0	0	0	0	0.119326964020729	0	0	0	0.062007162719965	0	0.115106917917728	0	0	0	0	0	0	0	0	0	0.416730880737305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134213149547577	0.14567893743515	0	0	0	0	0	0	0	0	0	0	0	0
pu2327	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.681434631347656	0.205476731061935	0.0186338257044554	0	0	0	0	0	0	0	0	0.0324857011437416	0	0	0.0580928549170494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2328	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734784424304962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255020201206207	0	0
pu2329	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478205978870392	0	0	0	0	0	0.200350001454353	0	0	0	0.0607269182801246	0	0	0	0.133627310395241	0	0	0	0	0	0.122206173837185	0	0	0	0	0
pu2331	PolyU	2012	0.0711682513356209	0.121226735413075	0	0	0.0360770262777805	0	0	0.210075929760933	0	0	0	0	0	0.112945631146431	0	0	0	0	0	0	0	0.073427140712738	0	0	0	0	0	0	0.164548575878143	0	0	0	0	0	0	0	0.203961342573166	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2332	PolyU	2012	0	0	0	0.16741144657135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507817983627319	0	0	0.231895849108696	0	0	0.0325315222144127	0	0	0	0	0	0	0	0	0	0.0265069101005793	0	0	0	0	0	0.0104787405580282	0	0	0	0.0188623983412981	0	0
pu2333	PolyU	2012	0	0	0	0.167411476373673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507820308208466	0	0	0.231883570551872	0	0	0.0325349494814873	0	0	0	0	0	0	0	0	0	0.0265154056251049	0	0	0	0	0	0.0104796588420868	0	0	0	0.0188594907522202	0	0
pu2335	PolyU	2012	0.0298538580536842	0.125621661543846	0	0	0	0.196513712406158	0	0.131359905004501	0	0	0.0487868525087833	0	0.151220202445984	0	0.0721790343523026	0	0	0	0	0	0	0	0	0	0	0.113340608775616	0	0.0637805461883545	0	0.0586077198386192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2336	PolyU	2012	0	0.295685440301895	0	0	0	0	0	0.107841856777668	0	0.0721141323447228	0	0	0	0	0	0	0.0540830828249455	0	0.0197480693459511	0	0	0	0	0	0.0619547329843044	0	0	0	0	0.183040425181389	0	0	0	0	0.0311519727110863	0	0	0	0	0	0	0	0.0392415523529053	0	0.102137707173824	0	0	0	0.0272043310105801	0
pu2337	PolyU	2012	0	0.0822104290127754	0	0	0	0	0	0.089561440050602	0.745486378669739	0	0	0	0.0233972910791636	0	0	0	0	0	0	0	0	0	0	0	0.0423478670418263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105578564107418	0
pu2338	PolyU	2012	0	0.173801138997078	0	0	0	0	0	0	0	0	0	0	0.184753194451332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202313095331192	0	0	0	0	0	0	0.119501374661922	0	0	0	0.185849756002426	0	0.0313695520162582	0	0	0	0	0	0.0904416143894196	0
pu2339	PolyU	2012	0.583526968955994	0.152598828077316	0.0498607307672501	0	0	0	0	0.0539559982717037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0806853175163269	0	0	0	0	0	0	0	0	0	0.0715081319212914	0	0	0
pu2340	PolyU	2012	0	0.899228394031525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0652380213141441	0	0	0	0	0	0	0
pu2341	PolyU	2012	0.070525161921978	0.211176991462708	0	0.0481707528233528	0	0	0	0.239818781614304	0.0192012041807175	0	0	0	0.0430128313601017	0.0975221693515778	0	0	0	0	0	0	0	0	0	0	0	0.0598525106906891	0	0	0	0.139851152896881	0	0	0	0	0.0508940108120441	0	0	0	0	0	0	0	0	0	0	0	0	0.0154575351625681	0	0
pu2342	PolyU	2012	0.108410209417343	0.865347862243652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2343	PolyU	2012	0	0	0	0	0	0	0	0.186012178659439	0	0	0.0846760421991348	0	0	0	0	0	0.114593759179115	0	0	0	0	0	0	0	0	0	0	0	0.420976370573044	0	0	0	0	0	0	0	0.147419974207878	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2344	PolyU	2012	0.183629110455513	0.36297881603241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205620884895325	0	0.0180599018931389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20950485765934	0
pu2345	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0.979427814483643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2347	PolyU	2012	0	0.174683719873428	0	0	0	0	0	0	0	0	0	0	0	0.246217280626297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114834114909172	0	0	0	0	0	0	0	0	0	0.452349781990051	0	0	0
pu2349	PolyU	2012	0	0.5344477891922	0	0	0.0592514909803867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301575660705566	0	0	0	0	0	0	0	0	0.0906629413366318	0	0	0
pu2350	PolyU	2012	0	0.409777402877808	0	0	0	0	0	0.0403793081641197	0	0	0	0	0.123354889452457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055129274725914	0	0	0	0	0	0	0	0.0313663072884083	0	0	0.141761884093285	0.0648331940174103	0	0.122139729559422	0	0	0	0	0	0	0
pu2351	PolyU	2012	0.121752679347992	0	0	0	0	0	0	0.799038946628571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0705837160348892	0	0	0
pu2352	PolyU	2012	0	0.856880486011505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115412637591362	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2353	PolyU	2012	0	0.622860074043274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340580821037292	0	0	0	0	0	0	0
pu2356	PolyU	2012	0	0.345981746912003	0	0	0	0.235980480909348	0	0	0	0	0	0	0	0	0.031883031129837	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192080229520798	0	0	0	0	0	0	0	0.188299104571342	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2358	PolyU	2012	0	0.0680226013064384	0	0	0.0354493446648121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313736982643604	0	0.0197312422096729	0	0.0241997614502907	0	0	0	0.0285009909421205	0	0	0	0	0	0	0.145142391324043	0.628814578056335	0	0	0.0127761699259281	0	0	0	0	0	0	0	0	0
pu2360	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0.790554642677307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0690387412905693	0	0	0	0	0	0	0	0	0.0483797341585159	0	0	0	0.0697798505425453	0	0	0	0	0	0	0
pu2362	PolyU	2012	0	0	0	0	0	0	0.394457250833511	0.111992858350277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133065162226558	0.0820452347397804	0.0365623161196709	0	0.168938472867012	0	0	0	0	0	0.0289129074662924	0.0826258286833763	0.037416759878397	0	0	0.0305527988821268	0	0	0	0	0	0	0	0	0	0	0
pu2363	PolyU	2012	0	0.607359826564789	0	0.238992303609848	0	0	0	0.0519301258027554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0881142765283585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2364	PolyU	2012	0.263639837503433	0	0	0.19401803612709	0	0	0	0.160599693655968	0	0	0	0	0	0	0.0935192182660103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19938251376152	0	0	0	0	0	0.0559239014983177	0
pu2365	PolyU	2012	0	0	0	0	0	0	0	0.486254334449768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169624947011471	0	0	0	0	0	0.0181291326880455	0	0	0	0.402127236127853	0	0.0680003091692925	0
pu2367	PolyU	2012	0	0.0822141990065575	0	0	0	0	0	0.0895598232746124	0.745484828948975	0	0	0	0.0233974400907755	0	0	0	0	0	0	0	0	0	0	0	0.0423489212989807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105560161173344	0
pu2368	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734789192676544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255015432834625	0	0
pu2369	PolyU	2012	0	0	0	0	0	0	0	0.169489920139313	0	0	0	0	0	0	0	0	0	0.18419061601162	0.0266531445086002	0	0	0	0	0	0.164618954062462	0	0	0.304233908653259	0	0	0	0	0	0	0.0529603436589241	0	0	0	0	0	0	0	0	0	0	0	0.0408375635743141	0.0393476933240891	0	0
pu2371	PolyU	2012	0	0	0	0	0	0	0	0.851317405700684	0	0	0	0	0.113399140536785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0248993542045355	0
pu2372	PolyU	2012	0	0.63137698173523	0	0	0.0479538477957249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206813707947731	0	0	0	0	0	0	0	0	0.102595090866089	0	0	0
pu2373	PolyU	2012	0.407412707805634	0	0	0	0.0453825779259205	0	0	0.264136075973511	0	0	0	0	0	0	0.155290067195892	0	0	0	0.0496221631765366	0.0656527355313301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2374	PolyU	2012	0	0.640852391719818	0	0	0	0	0	0.30366051197052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0394140519201756	0
pu2375	PolyU	2012	0.034597035497427	0.90569794178009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0481021553277969	0	0	0	0	0	0	0	0	0	0	0	0
pu2376	PolyU	2012	0	0	0	0	0	0	0	0.383609473705292	0	0	0	0	0	0	0	0	0	0.0532909408211708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545473039150238	0	0	0
pu2379	PolyU	2012	0.050715796649456	0.431287974119186	0	0	0	0	0	0.380294233560562	0	0	0	0	0.0156328976154327	0	0.067758247256279	0	0	0	0	0	0	0	0	0	0	0	0	0.0426477789878845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2380	PolyU	2012	0.123348414897919	0.0827879086136818	0.0438184663653374	0	0	0	0	0	0	0	0	0	0	0	0.110025949776173	0	0	0.128934845328331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163757637143135	0	0	0	0	0	0	0.0387907959520817	0	0	0.101735420525074	0.170792147517204	0.0222309287637472	0
pu2381	PolyU	2012	0.0323768705129623	0.161594107747078	0	0	0.0746121481060982	0	0	0	0.330932676792145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150976687669754	0	0.0410598255693913	0.193526148796082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2382	PolyU	2012	0.0986708104610443	0.0667528957128525	0	0.0559079945087433	0	0.0810359716415405	0	0	0	0	0	0	0	0.103217951953411	0	0	0	0	0	0	0	0	0	0	0	0.162062346935272	0	0	0	0	0	0	0	0	0	0	0.158204287290573	0.191250488162041	0	0	0	0	0	0	0	0	0.0784190595149994	0	0	0
pu2384	PolyU	2012	0	0	0.220786690711975	0	0	0	0	0	0	0	0	0	0	0.306425154209137	0	0	0	0	0	0.122127316892147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31584307551384	0	0	0	0	0	0	0
pu2385	PolyU	2012	0	0	0.247944459319115	0	0	0	0.111659310758114	0	0	0	0	0	0	0.0828966423869133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0471567958593369	0.167895093560219	0	0	0	0	0	0	0	0	0	0	0.338590502738953	0	0
pu2387	PolyU	2012	0	0	0	0	0	0	0.394467890262604	0.111995622515678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133114531636238	0.0820309892296791	0.0365623272955418	0	0.168940514326096	0	0	0	0	0	0.0289148110896349	0.0826171413064003	0.0374178551137447	0	0	0.030552227050066	0	0	0	0	0	0	0	0	0	0	0
pu2388	PolyU	2012	0	0	0	0	0	0	0	0.169493123888969	0	0	0	0	0	0	0	0	0	0.18419037759304	0.0266180913895369	0	0	0	0	0	0.164607807993889	0	0	0.304252594709396	0	0	0	0	0	0	0.0529627874493599	0	0	0	0	0	0	0	0	0	0	0	0.0408441908657551	0.0393433719873428	0	0
pu2389	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0.979427814483643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2391	PolyU	2012	0	0	0	0	0	0.466574341058731	0	0.0822361707687378	0	0	0	0	0.051114521920681	0	0.108949527144432	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147967681288719	0	0	0	0	0	0	0	0.132913708686829	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2392	PolyU	2012	0.147074744105339	0.138476505875587	0	0	0	0	0	0	0	0	0	0	0	0	0.0597980283200741	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0660688281059265	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0596191063523292	0	0	0	0.0841121301054955	0	0.436096847057342	0
pu2393	PolyU	2012	0.37729224562645	0	0.214296594262123	0	0	0	0	0	0.0204082876443863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378285124897957	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210720390081406	0	0	0	0	0	0	0	0.0117582846432924	0	0	0	0.11719910800457
pu2394	PolyU	2012	0	0	0	0	0	0	0	0	0	0.0282973945140839	0	0	0	0.123590067028999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436205357313156	0	0	0	0	0	0	0	0.379266738891602	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2395	PolyU	2012	0	0.0418000370264053	0	0	0	0.0223108753561974	0	0	0	0	0.0884412080049515	0	0	0.159563809633255	0	0.0679861903190613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559569776058197	0	0	0	0	0	0	0.0565291941165924	0	0	0	0	0	0
pu2396	PolyU	2012	0	0.0418033078312874	0	0	0	0.0223041512072086	0	0	0	0	0.0884303450584412	0	0	0.159588843584061	0	0.067980021238327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559566378593445	0	0	0	0	0	0	0.0565279759466648	0	0	0	0	0	0
pu2398	PolyU	2012	0.141087964177132	0.529425978660584	0	0	0	0	0	0	0	0	0	0	0	0.03140864148736	0	0	0	0	0	0	0	0	0	0.0351238176226616	0.0209291055798531	0	0	0	0.0529207512736321	0	0	0	0	0	0	0	0.0340087190270424	0	0	0	0	0	0	0	0	0	0.124088265001774	0	0.0158433578908443	0
pu2401	PolyU	2012	0.818418920040131	0.172242268919945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2402	PolyU	2012	0.672377824783325	0	0	0	0	0	0	0	0	0.0251179374754429	0	0	0	0.0888893380761147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0491702929139137	0.0692569836974144	0.0901378765702248	0	0	0	0	0	0	0	0	0	0	0	0
pu2404	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.988118529319763	0	0	0	0	0	0	0	0	0
pu2405	PolyU	2012	0	0	0	0	0	0	0	0	0.685684025287628	0	0	0	0	0.0752310529351234	0	0	0	0	0	0	0	0	0	0	0	0	0.0227092728018761	0	0	0	0.0590057037770748	0	0	0	0	0	0.147172436118126	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2406	PolyU	2012	0.0508361682295799	0	0	0	0.0513071939349175	0	0	0	0	0	0	0	0.397456139326096	0.353429615497589	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195004418492317	0.0147082200273871	0	0	0	0	0	0.0749693512916565	0	0	0	0	0	0	0	0	0	0	0	0	0.0320384725928307	0	0
pu2407	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0.982120752334595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2408	PolyU	2012	0.0508255884051323	0	0	0	0.051284734159708	0	0	0	0	0	0	0	0.397466868162155	0.353512644767761	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195008497685194	0.0146527988836169	0	0	0	0	0	0.0749610960483551	0	0	0	0	0	0	0	0	0	0	0	0	0.0320410057902336	0	0
pu2409	PolyU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0.982120752334595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pu2411	PolyU	2012	0.383037328720093	0	0	0	0	0	0	0	0.0132483812049031	0	0	0	0.324762493371963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183579325675964	0.0853178426623344	0	0	0	0	0	0	0	0	0	0	0	0
