;EISSN;title;publisher-country;APC;APC-amount;CCBY;domain;APC-EUR
941;2386-3846;Historia de la Educación;Spain;False;;False;Humanities;0.0
942;2014-3885;Arxiu d'Etnografia de Catalunya;Spain;False;;False;SocialSciences;0.0
943;2605-3314;Edad de Oro;Spain;False;;True;Humanities;0.0
944;2530-3074;Debats. Revista de cultura, poder i societat;Spain;False;;False;SocialSciences;0.0
945;2014-4512;Documents d'Anàlisi Geogràfica;Spain;False;;False;SocialSciences;0.0
947;1989-9106;Revista Investigación Educativa;Spain;False;;False;Education;0.0
948;2174-6486;Enseñanza de las Ciencias;Spain;False;;True;Science;0.0
949;2013-1453;Revista de Llengua i Dret - Journal of Language and Law;Spain;False;;False;Humanities;0.0
950;2386-3900;Enseñanza;Spain;False;;False;Education;0.0
951;2341-3409;Boletín del Museo Arqueológico Nacional;Spain;False;;True;Humanities;0.0
954;2340-4728;Magister;Spain;False;;False;Education;0.0
970;2444-7072;Azafea: Revista de Filosofía;Spain;False;;False;Humanities;0.0
955;2253-900X;Thémata;Spain;False;;False;Humanities;0.0
957;1988-2815;Revista de Filología Románica;Spain;False;;True;Humanities;0.0
958;2659-9678;Revista de las Cortes Generales;Spain;False;;True;SocialSciences;0.0
959;1988-3080;Gerión;Spain;False;;True;Humanities;0.0
960;2386-3374;El Guiniguada;Spain;False;;False;Education;0.0
962;2444-023X;Estudios Humanísticos. Filología;Spain;False;;False;Humanities;0.0
963;1989-4627;Papeles de Geografí­a;Spain;False;;False;SocialSciences;0.0
964;2530-4100;Studia Historica: Historia Antigua;Spain;False;;False;Humanities;0.0
965;2386-3889;Studia Historica: Historia Moderna;Spain;False;;False;Humanities;0.0
967;2660-714X;Norba. Arte;Spain;False;;True;Humanities;0.0
968;1989-9904;Lucentum;Spain;False;;True;Humanities;0.0
969;1989-4678;Anales de Filología Francesa;Spain;False;;False;Humanities;0.0
1006;2406-9574;Coffee and Cocoa Research Journal;Indonesia;False;;False;Agriculture;0.0
1009;2721-8856;CORD;Indonesia;False;;False;Agriculture;0.0
1093;2227-0426;Qatar Medical Journal;Qatar;False;;True;Medicine;0.0
1074;2789-8490;Hamdard Islamicus;Pakistan;False;;True;Humanities;0.0
1059;2312-4970;Офтальмохирургия;Russia;False;;True;Medicine;0.0
1060;2707-1626;Процессы литья;Ukraine;False;;True;Technology;0.0
1061;2221-870X;Acta IMEKO;Hungary;False;;True;SocialSciences;0.0
1062;2063-1588;Opuscula Zoologica Instituti Zoosystematici et Oecologici Universitatis Budapestinensis;Hungary;False;;False;Science;0.0
1063;2062-9923;Tér és Társadalom;Hungary;False;;True;SocialSciences;0.0
1064;2720-0779;Zeszyty Naukowe SGSP;Poland;False;;True;SocialSciences;0.0
1065;2449-8998;Edukacja;Poland;False;;True;SocialSciences;0.0
1067;2425-1941;Les Nouvelles de l’Archéologie;France;False;;False;Humanities;0.0
1068;2272-9852;Criticón;France;False;;False;Humanities;0.0
1069;2109-9421;Droit et Cultures;France;False;;False;SocialSciences;0.0
1070;2429-4373;Revue Française de Civilisation Britannique;France;False;;False;Humanities;0.0
1073;0717-6236;EURE (Santiago) - Revista Latinoamericana de Estudios Urbano Regionales;Chile;False;;True;SocialSciences;0.0
1075;2520-9914;Estudios Paraguayos;Paraguay;False;;False;SocialSciences;0.0
1057;2199-9244;Technische Mechanik;Germany;False;;False;Technology;0.0
1076;2305-2546;Derecho PUCP;Peru;False;;True;SocialSciences;0.0
1077;2223-1757;Apuntes: Revista de Ciencias Sociales;Peru;False;;True;SocialSciences;0.0
1078;2518-0983;Economía y Desarrollo;Cuba;False;;False;SocialSciences;0.0
1079;2708-8960;Allpanchis;Peru;False;;False;Humanities;0.0
1080;2215-3489;Revista de Ciencias Economicas;Costa Rica;False;;False;SocialSciences;0.0
1083;1561-3003;Revista Cubana de Higiene y Epidemiología;Cuba;False;;False;Medicine;0.0
1086;1815-5901;Revista Científica de Ingeniería Energética;Cuba;False;;False;Technology;0.0
1087;2221-2450;Revista CENIC. Ciencias Biológicas;Cuba;False;;False;Science;0.0
1088;2410-5546;Revista del Jardín Botánico Nacional;Cuba;False;;True;Science;0.0
1089;2224-4700;Revista de Salud Animal;Cuba;False;;False;Agriculture;0.0
1090;2072-2001;Centro Agrícola;Cuba;False;;False;Science;0.0
1092;0975-1564;Indian Journal of Psychological Medicine;India;False;;False;Medicine;0.0
1058;2616-499X;Археологія;Ukraine;False;;True;Humanities;0.0
1056;1920-7336;Refuge;Canada;False;;False;SocialSciences;0.0
1011;2548-4583;Bahastra;Indonesia;False;;False;Humanities;0.0
1035;2442-8957;Jurnal Penelitian Hasil Hutan (Journal of Forest Products Research);Indonesia;False;;False;Agriculture;0.0
1013;1907-770X;Biotropia: The Southeast Asian Journal of Tropical Biology;Indonesia;False;;False;Science;0.0
1014;2356-2641;TEFLIN Journal;Indonesia;False;;False;Humanities;0.0
1016;2460-7606;Khazanah: Jurnal Studi Islam dan Humaniora;Indonesia;False;;True;Humanities;0.0
1019;2775-975X;Media Kedokteran Hewan;Indonesia;False;;False;Agriculture;0.0
1020;2579-9487;Kertha Patrika;Indonesia;False;;True;SocialSciences;0.0
1021;2528-4045;Warta Ardhia: Jurnal Perhubungan Udara;Indonesia;False;;False;Technology;0.0
1022;2442-8655;Jurnal Ilmu Pendidikan;Indonesia;False;;True;Education;0.0
1025;2301-6914;Jurnal Ilmiah Kursor: Menuju Solusi Teknologi Informasi;Indonesia;False;;True;Science;0.0
1026;2502-6267;Jurnal Analisis Kebijakan Kehutanan;Indonesia;False;;False;Agriculture;0.0
1027;2339-1499;Jurnal Rekayasa Sistem Industri;Indonesia;False;;True;Technology;0.0
1029;2548-7132;Berkala Arkeologi;Indonesia;False;;False;Humanities;0.0
1034;2442-9732;Jurnal Manajemen dan Pemasaran Jasa;Indonesia;False;;False;SocialSciences;0.0
1037;2620-536X;Jurnal Info Kesehatan;Indonesia;False;;False;Medicine;0.0
1055;2816-4245;Connections;Poland;False;;True;SocialSciences;0.0
1038;2502-8340;Al-Albab;Indonesia;False;;False;Humanities;0.0
1039;2354-6832;Wartazoa;Indonesia;False;;False;Agriculture;0.0
1040;2654-525X;DiH;Indonesia;False;;False;SocialSciences;0.0
1042;2527-6964;Rekayasa;Indonesia;False;;True;Technology;0.0
1043;2655-9552;Jurnal Akuntansi Indonesia;Indonesia;False;;False;SocialSciences;0.0
1045;2614-476X;Saintika Medika;Indonesia;False;;False;Medicine;0.0
1046;2503-3514;At-Ta'dib;Indonesia;False;;False;Education;0.0
1047;2502-5325;Rekayasa;Indonesia;False;;False;Technology;0.0
1048;2580-5614;Jurnal Bisnis dan Kewirausahaan;Indonesia;False;;True;SocialSciences;0.0
1049;2224-9028;ASEAN Journal on Science and Technology for Development;Indonesia;False;;False;Science;0.0
1053;2271-6149;Cahiers Victoriens et Edouardiens;France;False;;False;Humanities;0.0
1054;1951-6207;Revue Archéologique du Centre de la France;France;False;;False;Humanities;0.0
631;2145-7670;Revista Facultad de Odontología Universidad de Antioquia;Colombia;False;;False;Medicine;0.0
629;2500-7181;Revista Cuarzo;Colombia;False;;False;Science;0.0
1262;1852-8562;Población & Sociedad;Argentina;False;;False;SocialSciences;0.0
229;2175-1188;Boletim da Sociedade Paranaense de Matemática;Brazil;False;;True;Science;0.0
211;1988-429X;Revista Internacional de Sociología;Spain;False;;True;SocialSciences;0.0
212;1760-7426;Revue de Géographie Alpine;France;False;;False;SocialSciences;0.0
213;1951-6711;Revue d’Elevage et de Médecine Vétérinaire des Pays Tropicaux;France;False;;True;Agriculture;0.0
214;1951-6827;Revue Forestière Française;France;False;;False;Agriculture;0.0
215;2421-5864;Rivista di Estetica;Italy;False;;False;Humanities;0.0
216;2385-0833;Rivista Italiana di Ornitologia - Research in Ornithology;Italy;False;;False;Science;0.0
217;2039-4942;Rivista Italiana di Paleontologia e Stratigrafia;Italy;False;;False;Science;0.0
220;2543-9170;Ruch Prawniczy, Ekonomiczny i Socjologiczny;Poland;False;;False;SocialSciences;0.0
223;1988-320X;Sefarad : Revista de Estudios Hebraicos y Sefardíes;Spain;False;;True;Humanities;0.0
225;1336-8605;Slovenské divadlo;Slovakia;False;;False;Humanities;0.0
226;1849-1057;Služba Božja;Croatia;False;;True;Humanities;0.0
228;1678-9849;Revista da Sociedade Brasileira de Medicina Tropical;Brazil;False;;True;Medicine;0.0
230;1957-7842;Journal de la Société des Américanistes;France;False;;False;Humanities;0.0
207;2559-639X;Revista de Pedagogie;Romania;False;;False;Education;0.0
232;2406-0712;Sociologija;Serbia;False;;False;SocialSciences;0.0
233;1996-7489;South African Journal of Science;South Africa;False;;True;SocialSciences;0.0
234;2217-3986;Stanovništvo;Serbia;False;;False;SocialSciences;0.0
235;1452-3701;Stomatološki glasnik Srbije;Serbia;False;;False;Medicine;0.0
236;2620-1127;Strani pravni život;Serbia;False;;True;SocialSciences;0.0
237;2585-8815;Studia Psychologica;Slovakia;False;;True;Humanities;0.0
238;2545-2770;Studia Socjologiczne;Poland;False;;False;SocialSciences;0.0
239;2154-428X;Studies in African Linguistics;United States;False;;False;Humanities;0.0
240;2067-5119;Studii si Cercetari de Istoria Artei : Teatru, Muzică, Cinematografie;Romania;False;;False;Humanities;0.0
242;2560-3086;Tehnika;Serbia;False;;True;Technology;0.0
243;2683-5665;Tekstilna industrija;Serbia;False;;True;Technology;0.0
244;2309-5342;Терапевтический архив;Russia;False;;False;Medicine;0.0
209;2660-9541;Revista Española de Derecho Canónico;Spain;False;;True;Humanities;0.0
206;1609-7394;Revista de Neuro-Psiquiatría;Peru;False;;True;Science;0.0
246;1558-5816;Theoria;United States;False;;False;SocialSciences;0.0
190;1561-297X;Revista Cubana de Estomatología;Cuba;False;;False;Medicine;0.0
175;2337-8824;Reinwardtia;Indonesia;False;;False;Science;0.0
176;2084-9834;Rheumatology;Poland;False;;False;Medicine;0.0
177;1806-907X;Revista Brasileira de Anestesiologia;Brazil;False;;False;Medicine;0.0
178;2176-9745;Revista Brasileira de Cancerologia;Brazil;False;;True;Medicine;0.0
181;2176-6681;Revista Brasileira de Estudos Pedagógicos;Brazil;False;;False;Education;0.0
182;2359-5736;Revista Brasileira de Estudos Políticos;Brazil;False;;True;SocialSciences;0.0
183;1984-3747;Revista Brasileira de Odontologia;Brazil;False;;True;Medicine;0.0
184;1982-8551;Revista Brasileira de Oftalmologia;Brazil;False;;True;Medicine;0.0
185;1983-3121;Revista Brasileira de Política Internacional;Brazil;False;;True;SocialSciences;0.0
187;0718-8994;Revista Chilena de Entomología;Chile;False;;False;Science;0.0
188;2463-0225;Revista Colombiana de Obstetricia y Ginecología;Colombia;False;;False;Medicine;0.0
189;1561-2945;Revista Cubana de Cirugía;Cuba;False;;False;Medicine;0.0
191;1561-302X;Revista Cubana de Medicina;Cuba;False;;False;Medicine;0.0
205;1988-4222;Revista de Metalurgia;Spain;False;;True;Technology;0.0
192;2178-938X;RAE: Revista de Administração de Empresas;Brazil;False;;True;SocialSciences;0.0
194;1678-9857;Revista de Antropologia;Brazil;False;;True;SocialSciences;0.0
195;0034-7744;Revista de Biología Tropical;Costa Rica;False;;True;Science;0.0
196;1988-8457;Revista de Dialectología y Tradiciones Populares;Spain;False;;True;SocialSciences;0.0
197;2451-7321;Revista de Economía y Estadística;Argentina;False;;False;SocialSciences;0.0
198;0718-4360;Revista de Filosofía;Chile;False;;True;Humanities;0.0
199;1988-284X;Revista de Filosofia;Spain;False;;True;Humanities;0.0
200;2316-9141;Revista de História;Brazil;False;;False;Humanities;0.0
201;2663-371X;Revista de Historia de América;Mexico;False;;False;Humanities;0.0
202;1988-3188;Revista de Indias;Spain;False;;True;Humanities;0.0
203;2564-8896;Revista de Investigación Clínica;Spain;False;;False;Medicine;0.0
204;1988-4192;Revista de Literatura;Spain;False;;True;Humanities;0.0
245;2736-9331;Terra;Finland;False;;False;SocialSciences;0.0
247;1504-291X;Tidsskrift for Samfunnsforskning;Norway;False;;False;SocialSciences;0.0
172;2054-670X;Psychologica Belgica;United Kingdom;True;600 GBP;True;Humanities;0.0
303;2719-6534;Etnografia Polska;Poland;False;;True;SocialSciences;0.0
289;2117-539X;Antiquités Africaines;France;False;;True;Humanities;0.0
290;1988-4230;Anuario de Estudios Medievales;Spain;False;;True;Humanities;0.0
291;2719-6542;Archaeologia Polona;Poland;False;;True;SocialSciences;0.0
292;2658-1264;Archeion;Poland;False;;False;Humanities;0.0
293;1988-3110;Archivo Español de Arqueología;Spain;False;;True;Humanities;0.0
295;2501-5893;Arheologia Moldovei;Romania;False;;False;Humanities;0.0
296;1678-4170;Arquivos Brasileiros de Cardiologia;Brazil;False;;False;Medicine;0.0
297;2176-7793;Arquivos de Zoologia;Brazil;False;;True;Science;0.0
299;2201-4349;Records of the Australian Museum;Australia;False;;True;Science;0.0
300;1981-4100;Boletim de Indústria Animal;Brazil;False;;False;Agriculture;0.0
301;0718-9303;Boletín de Filología;Chile;False;;False;Humanities;0.0
302;2618-5555;Cuadernos de Historia del Arte;Argentina;False;;False;Humanities;0.0
304;0717-7194;Historia (Santiago);Chile;False;;False;SocialSciences;0.0
287;2392-2389;Acta Baltico-Slavica;Poland;False;;True;SocialSciences;0.0
305;2236-8906;Hoehnea;Brazil;False;;True;Science;0.0
307;1678-4766;Iheringia: Série Zoologia;Brazil;False;;True;Science;0.0
309;2477-9628;Kasmera;Venezuela;False;;False;Medicine;0.0
311;2591-6386;Anales;Argentina;False;;False;SocialSciences;0.0
312;2346-9641;Lilloa;Argentina;False;;False;Science;0.0
313;2450-5544;Łódzkie Studia Etnograficzne;Poland;False;;False;SocialSciences;0.0
314;2173-1306;Mélanges de la Casa de Velázquez;Spain;False;;False;Humanities;0.0
316;2176-7262;Medicina;Brazil;False;;True;Medicine;0.0
320;2464-689X;Právněhistorické studie;Czechia;False;;True;Humanities;0.0
321;2657-4004;Przegląd Archeologiczny;Poland;False;;True;Humanities;0.0
323;2663-3981;Revista Cartográfica;Chile;False;;False;SocialSciences;0.0
324;1984-6142;RAUSP: Revista de Administração da Universidade de São Paulo;Brazil;False;;True;SocialSciences;0.0
288;1852-6098;Acta Zoológica Lilloana;Argentina;False;;False;Science;0.0
285;2611-3686;Acta ad Archaeologiam et Artium Historiam Pertinentia;Norway;False;;False;Humanities;0.0
248;2448-718X;El Trimestre Económico;Mexico;False;;False;SocialSciences;0.0
265;2585-7800;Životné prostredie;Slovakia;False;;True;SocialSciences;0.0
250;1669-9637;Revista de la Unión Matemática Argentina;Argentina;False;;True;Science;0.0
251;2318-4620;Revista de Ciências Sociais;Brazil;False;;True;SocialSciences;0.0
252;2011-0839;Revista Universitas Medica;Colombia;False;;True;Medicine;0.0
254;1984-6746;Veritas;Brazil;False;;True;Humanities;0.0
255;2313-6294;Vestnik Dermatologii i Venerologii;Russia;False;;True;Medicine;0.0
257;2619-0478;Вестник рентгенологии и радиологии;Russia;False;;False;Medicine;0.0
258;1338-4333;Journal of Hydrology and Hydromechanics;Poland;False;;False;Technology;0.0
260;2217-4753;Vojnotehnički Glasnik;Serbia;False;;True;Science;0.0
261;2543-8476;Wiadomości Statystyczne;Poland;False;;False;SocialSciences;0.0
262;1613-978X;Wirtschaftsdienst;Switzerland;False;;True;SocialSciences;0.0
263;2394-2487;Yoga-Mimamsa;India;False;;False;Medicine;0.0
264;2449-8637;Zapiski Historyczne;Poland;False;;True;Humanities;0.0
266;2107-7207;Acarologia;France;False;;True;Science;0.0
284;2227-6513;Santiago;Cuba;False;;True;SocialSciences;0.0
268;1735-9694;Acta Medica Iranica;Iran;False;;False;Medicine;0.0
270;1212-5059;Archivum Mathematicum;Czechia;False;;False;Science;0.0
273;2585-7061;Filozofia;Slovakia;False;;False;Humanities;0.0
274;2530-5832;Fontes Linguae Vasconum;Spain;False;;False;Humanities;0.0
276;1997-6720;Islas;Cuba;False;;False;Humanities;0.0
277;1982-0208;Jornal Brasileiro de Psiquiatria;Brazil;False;;True;Medicine;0.0
278;1179-5395;New Zealand Journal of Forestry Science;New Zealand;False;;True;Agriculture;0.0
279;2227-9199;Pakistan Heart Journal;Pakistan;False;;True;Medicine;0.0
280;1451-9283;Psihologija;Serbia;False;;False;Humanities;0.0
281;2240-2683;Reumatismo;Italy;False;;False;Medicine;0.0
282;1852-9992;Revista Argentina de Radiología;Spain;False;;False;Medicine;0.0
283;0718-2295;Revista Chilena de Literatura;Chile;False;;False;Humanities;0.0
173;2421-5848;Quaderni di Sociologia;Italy;False;;False;SocialSciences;0.0
170;2084-9893;Przegląd Dermatologiczny;Poland;False;;False;Medicine;0.0
326;2082-5102;Studia Anglica Posnaniensia;Poland;False;;False;Humanities;0.0
60;2299-6184;Ekonomista;Poland;False;;True;SocialSciences;0.0
46;2444-054X;Cirugía y Cirujanos;Spain;False;;False;Medicine;0.0
47;1989-1067;Collectanea Botanica;Spain;False;;True;Science;0.0
48;1420-8946;Commentarii Mathematici Helvetici;Germany;False;;True;Science;0.0
50;1334-417X;Croatica Chemica Acta;Croatia;False;;True;Science;0.0
51;2640-883X;Current Musicology;United States;False;;False;Humanities;0.0
53;1678-4588;Dados: Revista de Ciências Sociais;Brazil;False;;True;SocialSciences;0.0
54;1850-1702;Darwiniana;Argentina;False;;False;Science;0.0
55;2199-7292;Deutsches Ärzteblatt;Germany;False;;False;Medicine;0.0
56;1847-1153;Drvna Industrija;Croatia;False;;True;Agriculture;0.0
57;2346-2183;Dyna;Colombia;False;;False;Technology;0.0
58;1500-1989;Edda;Norway;False;;False;Humanities;0.0
59;2090-262X;Journal of the Egyptian Public Health Association;United Kingdom;False;;True;Medicine;0.0
61;1820-7375;Ekonomski Anali;Serbia;False;;False;SocialSciences;0.0
44;2314-3738;Ciencias Administrativas;Argentina;False;;False;SocialSciences;0.0
63;1420-8962;Elemente der Mathematik;Germany;False;;True;Science;0.0
64;1988-8384;Emerita;Spain;False;;True;Humanities;0.0
65;2241-8512;Επιθεώρηση Κοινωνικών Ερευνών;Greece;False;;False;SocialSciences;0.0
66;2064-4477;Építőanyag: Journal of Silicate Based and Composite Materials;Hungary;False;;False;Technology;0.0
68;1988-8546;Estudios Geográficos;Spain;False;;True;SocialSciences;0.0
